pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_d_opt_oon_cat_id	pbp_d_opt_oon_identifier	pbp_d_opt_oon_type_id	pbp_d_opt_oon_yn	pbp_d_opt_oon_cstshrs_yn	pbp_d_opt_oon_coins_yn	pbp_d_opt_oon_coins_min_pct	pbp_d_opt_oon_coins_max_pct	pbp_d_opt_oon_copay_yn	pbp_d_opt_oon_copay_min_amt	pbp_d_opt_oon_copay_max_amt
H9525	011	0	1	02	01	H9525_011_0	5	17b4	001	2	2							
H9525	011	0	1	02	01	H9525_011_0	5	16b1	002	2	1	2	1	30	30	2		
H9525	011	0	1	02	01	H9525_011_0	5	16b2	002	2	1	2	1	30	30	2		
H9525	011	0	1	02	01	H9525_011_0	5	16b4	002	2	1	2	1	30	30	2		
H9525	011	0	1	02	01	H9525_011_0	5	16b5	002	2	1	2	1	30	30	2		
H9525	011	0	1	02	01	H9525_011_0	5	16c1	002	2	1	2	1	60	75	2		
H9525	011	0	1	02	01	H9525_011_0	5	16c10	002	2	1	2	1	75	75	2		
H9525	011	0	1	02	01	H9525_011_0	5	16c2	002	2	1	2	1	75	75	2		
H9525	011	0	1	02	01	H9525_011_0	5	16c3	002	2	1	2	1	75	75	2		
H9525	011	0	1	02	01	H9525_011_0	5	16c4	002	2	1	2	1	75	75	2		
H9525	011	0	1	02	01	H9525_011_0	5	16c8	002	2	1	2	1	75	75	2		
H9525	011	0	1	02	01	H9525_011_0	5	17b1	002	2	2							
H9525	011	0	1	02	01	H9525_011_0	5	17b2	002	2	2							
H9525	011	0	1	02	01	H9525_011_0	5	17b3	002	2	2							
H9525	011	0	1	02	01	H9525_011_0	5	17b4	002	2	2							
H9525	011	0	1	02	01	H9525_011_0	5	16b1	003	2	1	2	1	20	20	2		
H9525	011	0	1	02	01	H9525_011_0	5	16b2	003	2	1	2	1	20	20	2		
H9525	011	0	1	02	01	H9525_011_0	5	16b4	003	2	1	2	1	20	20	2		
H9525	011	0	1	02	01	H9525_011_0	5	16b5	003	2	1	2	1	20	20	2		
H9525	013	1	1	02	01	H9525_013_1	6	16b1	001	2	1	2	1	30	30	2		
H9525	013	1	1	02	01	H9525_013_1	6	16b2	001	2	1	2	1	30	30	2		
H9525	013	1	1	02	01	H9525_013_1	6	16b4	001	2	1	2	1	30	30	2		
H9525	013	1	1	02	01	H9525_013_1	6	16b5	001	2	1	2	1	30	30	2		
H9525	013	1	1	02	01	H9525_013_1	6	16c1	001	2	1	2	1	60	60	2		
H9525	013	1	1	02	01	H9525_013_1	6	16c10	001	2	1	2	1	75	75	2		
H9525	013	1	1	02	01	H9525_013_1	6	16c2	001	2	1	2	1	75	75	2		
H9525	013	1	1	02	01	H9525_013_1	6	16c3	001	2	1	2	1	75	75	2		
H9525	013	1	1	02	01	H9525_013_1	6	16c8	001	2	1	2	1	75	75	2		
H9525	013	1	1	02	01	H9525_013_1	6	17b1	001	2	2							
H9525	013	1	1	02	01	H9525_013_1	6	17b2	001	2	2							
H9525	013	1	1	02	01	H9525_013_1	6	17b3	001	2	2							
H9525	013	1	1	02	01	H9525_013_1	6	17b4	001	2	2							
H9525	013	1	1	02	01	H9525_013_1	6	16b1	002	2	1	2	1	30	30	2		
H9525	013	1	1	02	01	H9525_013_1	6	16b2	002	2	1	2	1	30	30	2		
H9525	013	1	1	02	01	H9525_013_1	6	16b4	002	2	1	2	1	30	30	2		
H9525	013	1	1	02	01	H9525_013_1	6	16b5	002	2	1	2	1	30	30	2		
H9525	013	1	1	02	01	H9525_013_1	6	16c1	002	2	1	2	1	60	75	2		
H9525	013	1	1	02	01	H9525_013_1	6	16c10	002	2	1	2	1	75	75	2		
H9525	013	1	1	02	01	H9525_013_1	6	16c2	002	2	1	2	1	75	75	2		
H9525	013	1	1	02	01	H9525_013_1	6	16c3	002	2	1	2	1	75	75	2		
H9525	013	1	1	02	01	H9525_013_1	6	16c4	002	2	1	2	1	75	75	2		
H9525	013	1	1	02	01	H9525_013_1	6	16c8	002	2	1	2	1	75	75	2		
H9525	013	1	1	02	01	H9525_013_1	6	17b1	002	2	2							
H9525	013	1	1	02	01	H9525_013_1	6	17b2	002	2	2							
H9525	013	1	1	02	01	H9525_013_1	6	17b3	002	2	2							
H9525	013	1	1	02	01	H9525_013_1	6	17b4	002	2	2							
H9525	013	1	1	02	01	H9525_013_1	6	16b1	003	2	1	2	1	20	20	2		
H9525	013	1	1	02	01	H9525_013_1	6	16b2	003	2	1	2	1	20	20	2		
H9525	013	1	1	02	01	H9525_013_1	6	16b4	003	2	1	2	1	20	20	2		
H9525	013	1	1	02	01	H9525_013_1	6	16b5	003	2	1	2	1	20	20	2		
H9525	013	2	1	02	01	H9525_013_2	5	16b1	001	2	1	2	1	30	30	2		
H9525	013	2	1	02	01	H9525_013_2	5	16b2	001	2	1	2	1	30	30	2		
H9525	013	2	1	02	01	H9525_013_2	5	16b4	001	2	1	2	1	30	30	2		
H9525	013	2	1	02	01	H9525_013_2	5	16b5	001	2	1	2	1	30	30	2		
H9525	013	2	1	02	01	H9525_013_2	5	16c1	001	2	1	2	1	60	60	2		
H9525	013	2	1	02	01	H9525_013_2	5	16c10	001	2	1	2	1	75	75	2		
H9525	013	2	1	02	01	H9525_013_2	5	16c2	001	2	1	2	1	75	75	2		
H9525	013	2	1	02	01	H9525_013_2	5	16c3	001	2	1	2	1	75	75	2		
H9525	013	2	1	02	01	H9525_013_2	5	16c8	001	2	1	2	1	75	75	2		
H9525	013	2	1	02	01	H9525_013_2	5	17b1	001	2	2							
H9525	013	2	1	02	01	H9525_013_2	5	17b2	001	2	2							
H9525	013	2	1	02	01	H9525_013_2	5	17b3	001	2	2							
H9525	013	2	1	02	01	H9525_013_2	5	17b4	001	2	2							
H9525	013	2	1	02	01	H9525_013_2	5	16b1	002	2	1	2	1	30	30	2		
H9525	013	2	1	02	01	H9525_013_2	5	16b2	002	2	1	2	1	30	30	2		
H9525	013	2	1	02	01	H9525_013_2	5	16b4	002	2	1	2	1	30	30	2		
H9525	013	2	1	02	01	H9525_013_2	5	16b5	002	2	1	2	1	30	30	2		
H9525	013	2	1	02	01	H9525_013_2	5	16c1	002	2	1	2	1	60	75	2		
H9525	013	2	1	02	01	H9525_013_2	5	16c10	002	2	1	2	1	75	75	2		
H9525	013	2	1	02	01	H9525_013_2	5	16c2	002	2	1	2	1	75	75	2		
H9525	013	2	1	02	01	H9525_013_2	5	16c3	002	2	1	2	1	75	75	2		
H9525	013	2	1	02	01	H9525_013_2	5	16c4	002	2	1	2	1	75	75	2		
H9525	013	2	1	02	01	H9525_013_2	5	16c8	002	2	1	2	1	75	75	2		
H9525	013	2	1	02	01	H9525_013_2	5	17b1	002	2	2							
H9525	013	2	1	02	01	H9525_013_2	5	17b2	002	2	2							
H9525	013	2	1	02	01	H9525_013_2	5	17b3	002	2	2							
H9525	013	2	1	02	01	H9525_013_2	5	17b4	002	2	2							
H9525	013	2	1	02	01	H9525_013_2	5	16b1	003	2	1	2	1	20	20	2		
H9525	013	2	1	02	01	H9525_013_2	5	16b2	003	2	1	2	1	20	20	2		
H9525	013	2	1	02	01	H9525_013_2	5	16b4	003	2	1	2	1	20	20	2		
H9525	013	2	1	02	01	H9525_013_2	5	16b5	003	2	1	2	1	20	20	2		
H9525	013	3	1	02	01	H9525_013_3	5	16b1	001	2	1	2	1	30	30	2		
H9525	013	3	1	02	01	H9525_013_3	5	16b2	001	2	1	2	1	30	30	2		
H9525	013	3	1	02	01	H9525_013_3	5	16b4	001	2	1	2	1	30	30	2		
H9525	013	3	1	02	01	H9525_013_3	5	16b5	001	2	1	2	1	30	30	2		
H9525	013	3	1	02	01	H9525_013_3	5	16c1	001	2	1	2	1	60	60	2		
H9525	013	3	1	02	01	H9525_013_3	5	16c10	001	2	1	2	1	75	75	2		
H9525	013	3	1	02	01	H9525_013_3	5	16c2	001	2	1	2	1	75	75	2		
H9525	013	3	1	02	01	H9525_013_3	5	16c3	001	2	1	2	1	75	75	2		
H9525	013	3	1	02	01	H9525_013_3	5	16c8	001	2	1	2	1	75	75	2		
H9525	013	3	1	02	01	H9525_013_3	5	17b1	001	2	2							
H9525	013	3	1	02	01	H9525_013_3	5	17b2	001	2	2							
H9525	013	3	1	02	01	H9525_013_3	5	17b3	001	2	2							
H9525	013	3	1	02	01	H9525_013_3	5	17b4	001	2	2							
H9525	013	3	1	02	01	H9525_013_3	5	16b1	002	2	1	2	1	30	30	2		
H9525	013	3	1	02	01	H9525_013_3	5	16b2	002	2	1	2	1	30	30	2		
H9525	013	3	1	02	01	H9525_013_3	5	16b4	002	2	1	2	1	30	30	2		
H9525	013	3	1	02	01	H9525_013_3	5	16b5	002	2	1	2	1	30	30	2		
H9525	013	3	1	02	01	H9525_013_3	5	16c1	002	2	1	2	1	60	75	2		
H9525	013	3	1	02	01	H9525_013_3	5	16c10	002	2	1	2	1	75	75	2		
H9525	013	3	1	02	01	H9525_013_3	5	16c2	002	2	1	2	1	75	75	2		
H9525	013	3	1	02	01	H9525_013_3	5	16c3	002	2	1	2	1	75	75	2		
H9525	013	3	1	02	01	H9525_013_3	5	16c4	002	2	1	2	1	75	75	2		
H9525	013	3	1	02	01	H9525_013_3	5	16c8	002	2	1	2	1	75	75	2		
H9525	013	3	1	02	01	H9525_013_3	5	17b1	002	2	2							
H9525	013	3	1	02	01	H9525_013_3	5	17b2	002	2	2							
H9525	013	3	1	02	01	H9525_013_3	5	17b3	002	2	2							
H9525	013	3	1	02	01	H9525_013_3	5	17b4	002	2	2							
H9525	013	3	1	02	01	H9525_013_3	5	16b1	003	2	1	2	1	20	20	2		
H9525	013	3	1	02	01	H9525_013_3	5	16b2	003	2	1	2	1	20	20	2		
H9525	013	3	1	02	01	H9525_013_3	5	16b4	003	2	1	2	1	20	20	2		
H9525	013	3	1	02	01	H9525_013_3	5	16b5	003	2	1	2	1	20	20	2		
H9525	013	4	1	02	01	H9525_013_4	5	16b1	001	2	1	2	1	30	30	2		
H9525	013	4	1	02	01	H9525_013_4	5	16b2	001	2	1	2	1	30	30	2		
H9525	013	4	1	02	01	H9525_013_4	5	16b4	001	2	1	2	1	30	30	2		
H9525	013	4	1	02	01	H9525_013_4	5	16b5	001	2	1	2	1	30	30	2		
H9525	013	4	1	02	01	H9525_013_4	5	16c1	001	2	1	2	1	60	60	2		
H9525	013	4	1	02	01	H9525_013_4	5	16c10	001	2	1	2	1	75	75	2		
H9525	013	4	1	02	01	H9525_013_4	5	16c2	001	2	1	2	1	75	75	2		
H9525	013	4	1	02	01	H9525_013_4	5	16c3	001	2	1	2	1	75	75	2		
H9525	013	4	1	02	01	H9525_013_4	5	16c8	001	2	1	2	1	75	75	2		
H9525	013	4	1	02	01	H9525_013_4	5	17b1	001	2	2							
H9525	013	4	1	02	01	H9525_013_4	5	17b2	001	2	2							
H9525	013	4	1	02	01	H9525_013_4	5	17b3	001	2	2							
H9525	013	4	1	02	01	H9525_013_4	5	17b4	001	2	2							
H9525	013	4	1	02	01	H9525_013_4	5	16b1	002	2	1	2	1	30	30	2		
H9525	013	4	1	02	01	H9525_013_4	5	16b2	002	2	1	2	1	30	30	2		
H9525	013	4	1	02	01	H9525_013_4	5	16b4	002	2	1	2	1	30	30	2		
H9525	013	4	1	02	01	H9525_013_4	5	16b5	002	2	1	2	1	30	30	2		
H9525	013	4	1	02	01	H9525_013_4	5	16c1	002	2	1	2	1	60	75	2		
H9525	013	4	1	02	01	H9525_013_4	5	16c10	002	2	1	2	1	75	75	2		
H9525	013	4	1	02	01	H9525_013_4	5	16c2	002	2	1	2	1	75	75	2		
H9525	013	4	1	02	01	H9525_013_4	5	16c3	002	2	1	2	1	75	75	2		
H9525	013	4	1	02	01	H9525_013_4	5	16c4	002	2	1	2	1	75	75	2		
H9525	013	4	1	02	01	H9525_013_4	5	16c8	002	2	1	2	1	75	75	2		
H9525	013	4	1	02	01	H9525_013_4	5	17b1	002	2	2							
H9525	013	4	1	02	01	H9525_013_4	5	17b2	002	2	2							
H9525	013	4	1	02	01	H9525_013_4	5	17b3	002	2	2							
H9525	013	4	1	02	01	H9525_013_4	5	17b4	002	2	2							
H9525	013	4	1	02	01	H9525_013_4	5	16b1	003	2	1	2	1	20	20	2		
H9525	013	4	1	02	01	H9525_013_4	5	16b2	003	2	1	2	1	20	20	2		
H9525	013	4	1	02	01	H9525_013_4	5	16b4	003	2	1	2	1	20	20	2		
H9525	013	4	1	02	01	H9525_013_4	5	16b5	003	2	1	2	1	20	20	2		
H9525	013	5	1	02	01	H9525_013_5	6	16b1	001	2	1	2	1	30	30	2		
H9525	013	5	1	02	01	H9525_013_5	6	16b2	001	2	1	2	1	30	30	2		
H9525	013	5	1	02	01	H9525_013_5	6	16b4	001	2	1	2	1	30	30	2		
H9525	013	5	1	02	01	H9525_013_5	6	16b5	001	2	1	2	1	30	30	2		
H9525	013	5	1	02	01	H9525_013_5	6	16c1	001	2	1	2	1	60	60	2		
H9525	013	5	1	02	01	H9525_013_5	6	16c10	001	2	1	2	1	75	75	2		
H9525	013	5	1	02	01	H9525_013_5	6	16c2	001	2	1	2	1	75	75	2		
H9525	013	5	1	02	01	H9525_013_5	6	16c3	001	2	1	2	1	75	75	2		
H9525	013	5	1	02	01	H9525_013_5	6	16c8	001	2	1	2	1	75	75	2		
H9525	013	5	1	02	01	H9525_013_5	6	17b1	001	2	2							
H9525	013	5	1	02	01	H9525_013_5	6	17b2	001	2	2							
H9525	013	5	1	02	01	H9525_013_5	6	17b3	001	2	2							
H9525	013	5	1	02	01	H9525_013_5	6	17b4	001	2	2							
H9525	013	5	1	02	01	H9525_013_5	6	16b1	002	2	1	2	1	30	30	2		
H9525	013	5	1	02	01	H9525_013_5	6	16b2	002	2	1	2	1	30	30	2		
H9525	013	5	1	02	01	H9525_013_5	6	16b4	002	2	1	2	1	30	30	2		
H9525	013	5	1	02	01	H9525_013_5	6	16b5	002	2	1	2	1	30	30	2		
H9525	013	5	1	02	01	H9525_013_5	6	16c1	002	2	1	2	1	60	75	2		
H9525	013	5	1	02	01	H9525_013_5	6	16c10	002	2	1	2	1	75	75	2		
H9525	013	5	1	02	01	H9525_013_5	6	16c2	002	2	1	2	1	75	75	2		
H9525	013	5	1	02	01	H9525_013_5	6	16c3	002	2	1	2	1	75	75	2		
H9525	013	5	1	02	01	H9525_013_5	6	16c4	002	2	1	2	1	75	75	2		
H9525	013	5	1	02	01	H9525_013_5	6	16c8	002	2	1	2	1	75	75	2		
H9525	013	5	1	02	01	H9525_013_5	6	17b1	002	2	2							
H9525	013	5	1	02	01	H9525_013_5	6	17b2	002	2	2							
H9525	013	5	1	02	01	H9525_013_5	6	17b3	002	2	2							
H9525	013	5	1	02	01	H9525_013_5	6	17b4	002	2	2							
H9525	013	5	1	02	01	H9525_013_5	6	16b1	003	2	1	2	1	20	20	2		
H9525	013	5	1	02	01	H9525_013_5	6	16b2	003	2	1	2	1	20	20	2		
H9525	013	5	1	02	01	H9525_013_5	6	16b4	003	2	1	2	1	20	20	2		
H9525	013	5	1	02	01	H9525_013_5	6	16b5	003	2	1	2	1	20	20	2		
H9572	001	1	1	04	01	H9572_001_1	7	16c1	001	2	1	2	1	50	50	2		
H9572	001	1	1	04	01	H9572_001_1	7	16c10	001	2	1	2	1	50	50	2		
H9572	001	1	1	04	01	H9572_001_1	7	16c3	001	2	1	2	1	50	50	2		
H9572	001	1	1	04	01	H9572_001_1	7	16c4	001	2	1	2	1	50	50	2		
H9572	001	1	1	04	01	H9572_001_1	7	16c6	001	2	1	2	1	50	50	2		
H9572	001	1	1	04	01	H9572_001_1	7	16c7	001	2	1	2	1	50	50	2		
H9572	001	1	1	04	01	H9572_001_1	7	17b1	001	2	1	2	1	50	50	2		
H9572	001	1	1	04	01	H9572_001_1	7	17b4	001	2	1	2	1	50	50	2		
H9572	001	2	1	04	01	H9572_001_2	7	16c1	001	2	1	2	1	50	50	2		
H9572	001	2	1	04	01	H9572_001_2	7	16c10	001	2	1	2	1	50	50	2		
H9572	001	2	1	04	01	H9572_001_2	7	16c3	001	2	1	2	1	50	50	2		
H9572	001	2	1	04	01	H9572_001_2	7	16c4	001	2	1	2	1	50	50	2		
H9572	001	2	1	04	01	H9572_001_2	7	16c6	001	2	1	2	1	50	50	2		
H9572	001	2	1	04	01	H9572_001_2	7	16c7	001	2	1	2	1	50	50	2		
H9572	001	2	1	04	01	H9572_001_2	7	17b1	001	2	1	2	1	50	50	2		
H9572	001	2	1	04	01	H9572_001_2	7	17b4	001	2	1	2	1	50	50	2		
H9572	001	3	1	04	01	H9572_001_3	7	16c1	001	2	1	2	1	50	50	2		
H9572	001	3	1	04	01	H9572_001_3	7	16c10	001	2	1	2	1	50	50	2		
H9572	001	3	1	04	01	H9572_001_3	7	16c3	001	2	1	2	1	50	50	2		
H9572	001	3	1	04	01	H9572_001_3	7	16c4	001	2	1	2	1	50	50	2		
H9572	001	3	1	04	01	H9572_001_3	7	16c6	001	2	1	2	1	50	50	2		
H9572	001	3	1	04	01	H9572_001_3	7	16c7	001	2	1	2	1	50	50	2		
H9572	001	3	1	04	01	H9572_001_3	7	17b1	001	2	1	2	1	50	50	2		
H9572	001	3	1	04	01	H9572_001_3	7	17b4	001	2	1	2	1	50	50	2		
H9572	001	4	1	04	01	H9572_001_4	7	16c1	001	2	1	2	1	50	50	2		
H9572	001	4	1	04	01	H9572_001_4	7	16c10	001	2	1	2	1	50	50	2		
H9572	001	4	1	04	01	H9572_001_4	7	16c3	001	2	1	2	1	50	50	2		
H9572	001	4	1	04	01	H9572_001_4	7	16c4	001	2	1	2	1	50	50	2		
H9572	001	4	1	04	01	H9572_001_4	7	16c6	001	2	1	2	1	50	50	2		
H9572	001	4	1	04	01	H9572_001_4	7	16c7	001	2	1	2	1	50	50	2		
H9572	001	4	1	04	01	H9572_001_4	7	17b1	001	2	1	2	1	50	50	2		
H9572	001	4	1	04	01	H9572_001_4	7	17b4	001	2	1	2	1	50	50	2		
H9572	001	6	1	04	01	H9572_001_6	7	16c1	001	2	1	2	1	50	50	2		
H9572	001	6	1	04	01	H9572_001_6	7	16c10	001	2	1	2	1	50	50	2		
H9572	001	6	1	04	01	H9572_001_6	7	16c3	001	2	1	2	1	50	50	2		
H9572	001	6	1	04	01	H9572_001_6	7	16c4	001	2	1	2	1	50	50	2		
H9572	001	6	1	04	01	H9572_001_6	7	16c6	001	2	1	2	1	50	50	2		
H9572	001	6	1	04	01	H9572_001_6	7	16c7	001	2	1	2	1	50	50	2		
H9572	001	6	1	04	01	H9572_001_6	7	17b1	001	2	1	2	1	50	50	2		
H9572	001	6	1	04	01	H9572_001_6	7	17b4	001	2	1	2	1	50	50	2		
H9572	002	1	1	04	01	H9572_002_1	7	16c1	001	2	1	2	1	50	50	2		
H9572	002	1	1	04	01	H9572_002_1	7	16c10	001	2	1	2	1	50	50	2		
H9572	002	1	1	04	01	H9572_002_1	7	16c3	001	2	1	2	1	50	50	2		
H9572	002	1	1	04	01	H9572_002_1	7	16c4	001	2	1	2	1	50	50	2		
H9572	002	1	1	04	01	H9572_002_1	7	16c6	001	2	1	2	1	50	50	2		
H9572	002	1	1	04	01	H9572_002_1	7	16c7	001	2	1	2	1	50	50	2		
H9572	002	1	1	04	01	H9572_002_1	7	17b1	001	2	1	2	1	50	50	2		
H9572	002	1	1	04	01	H9572_002_1	7	17b3	001	2	1	2	1	50	50	2		
H9572	002	1	1	04	01	H9572_002_1	7	17b4	001	2	1	2	1	50	50	2		
H9572	002	2	1	04	01	H9572_002_2	7	16c1	001	2	1	2	1	50	50	2		
H9572	002	2	1	04	01	H9572_002_2	7	16c10	001	2	1	2	1	50	50	2		
H9572	002	2	1	04	01	H9572_002_2	7	16c3	001	2	1	2	1	50	50	2		
H9572	002	2	1	04	01	H9572_002_2	7	16c4	001	2	1	2	1	50	50	2		
H9572	002	2	1	04	01	H9572_002_2	7	16c6	001	2	1	2	1	50	50	2		
H9572	002	2	1	04	01	H9572_002_2	7	16c7	001	2	1	2	1	50	50	2		
H9572	002	2	1	04	01	H9572_002_2	7	17b1	001	2	1	2	1	50	50	2		
H9572	002	2	1	04	01	H9572_002_2	7	17b3	001	2	1	2	1	50	50	2		
H9572	002	2	1	04	01	H9572_002_2	7	17b4	001	2	1	2	1	50	50	2		
H9572	002	3	1	04	01	H9572_002_3	7	16c1	001	2	1	2	1	50	50	2		
H9572	002	3	1	04	01	H9572_002_3	7	16c10	001	2	1	2	1	50	50	2		
H9572	002	3	1	04	01	H9572_002_3	7	16c3	001	2	1	2	1	50	50	2		
H9572	002	3	1	04	01	H9572_002_3	7	16c4	001	2	1	2	1	50	50	2		
H9572	002	3	1	04	01	H9572_002_3	7	16c6	001	2	1	2	1	50	50	2		
H9572	002	3	1	04	01	H9572_002_3	7	16c7	001	2	1	2	1	50	50	2		
H9572	002	3	1	04	01	H9572_002_3	7	17b1	001	2	1	2	1	50	50	2		
H9572	002	3	1	04	01	H9572_002_3	7	17b3	001	2	1	2	1	50	50	2		
H9572	002	3	1	04	01	H9572_002_3	7	17b4	001	2	1	2	1	50	50	2		
H9572	002	4	1	04	01	H9572_002_4	7	16c1	001	2	1	2	1	50	50	2		
H9572	002	4	1	04	01	H9572_002_4	7	16c10	001	2	1	2	1	50	50	2		
H9572	002	4	1	04	01	H9572_002_4	7	16c3	001	2	1	2	1	50	50	2		
H9572	002	4	1	04	01	H9572_002_4	7	16c4	001	2	1	2	1	50	50	2		
H9572	002	4	1	04	01	H9572_002_4	7	16c6	001	2	1	2	1	50	50	2		
H9572	002	4	1	04	01	H9572_002_4	7	16c7	001	2	1	2	1	50	50	2		
H9572	002	4	1	04	01	H9572_002_4	7	17b1	001	2	1	2	1	50	50	2		
H9572	002	4	1	04	01	H9572_002_4	7	17b3	001	2	1	2	1	50	50	2		
H9572	002	4	1	04	01	H9572_002_4	7	17b4	001	2	1	2	1	50	50	2		
H9572	002	6	1	04	01	H9572_002_6	7	16c1	001	2	1	2	1	50	50	2		
H9572	002	6	1	04	01	H9572_002_6	7	16c10	001	2	1	2	1	50	50	2		
H9572	002	6	1	04	01	H9572_002_6	7	16c3	001	2	1	2	1	50	50	2		
H9572	002	6	1	04	01	H9572_002_6	7	16c4	001	2	1	2	1	50	50	2		
H9572	002	6	1	04	01	H9572_002_6	7	16c6	001	2	1	2	1	50	50	2		
H9572	002	6	1	04	01	H9572_002_6	7	16c7	001	2	1	2	1	50	50	2		
H9572	002	6	1	04	01	H9572_002_6	7	17b1	001	2	1	2	1	50	50	2		
H9572	002	6	1	04	01	H9572_002_6	7	17b3	001	2	1	2	1	50	50	2		
H9572	002	6	1	04	01	H9572_002_6	7	17b4	001	2	1	2	1	50	50	2		
H9572	003	1	1	04	01	H9572_003_1	7	16c1	001	2	1	2	1	50	50	2		
H9572	003	1	1	04	01	H9572_003_1	7	16c10	001	2	1	2	1	50	50	2		
H9572	003	1	1	04	01	H9572_003_1	7	16c3	001	2	1	2	1	50	50	2		
H9572	003	1	1	04	01	H9572_003_1	7	16c4	001	2	1	2	1	50	50	2		
H9572	003	1	1	04	01	H9572_003_1	7	16c6	001	2	1	2	1	50	50	2		
H9572	003	1	1	04	01	H9572_003_1	7	16c7	001	2	1	2	1	50	50	2		
H9572	003	1	1	04	01	H9572_003_1	7	17b1	001	2	1	2	1	50	50	2		
H9572	003	1	1	04	01	H9572_003_1	7	17b4	001	2	1	2	1	50	50	2		
H9572	003	2	1	04	01	H9572_003_2	7	16c1	001	2	1	2	1	50	50	2		
H9572	003	2	1	04	01	H9572_003_2	7	16c10	001	2	1	2	1	50	50	2		
H9572	003	2	1	04	01	H9572_003_2	7	16c3	001	2	1	2	1	50	50	2		
H9572	003	2	1	04	01	H9572_003_2	7	16c4	001	2	1	2	1	50	50	2		
H9572	003	2	1	04	01	H9572_003_2	7	16c6	001	2	1	2	1	50	50	2		
H9572	003	2	1	04	01	H9572_003_2	7	16c7	001	2	1	2	1	50	50	2		
H9572	003	2	1	04	01	H9572_003_2	7	17b1	001	2	1	2	1	50	50	2		
H9572	003	2	1	04	01	H9572_003_2	7	17b4	001	2	1	2	1	50	50	2		
H9572	003	3	1	04	01	H9572_003_3	7	16c1	001	2	1	2	1	50	50	2		
H9572	003	3	1	04	01	H9572_003_3	7	16c10	001	2	1	2	1	50	50	2		
H9572	003	3	1	04	01	H9572_003_3	7	16c3	001	2	1	2	1	50	50	2		
H9572	003	3	1	04	01	H9572_003_3	7	16c4	001	2	1	2	1	50	50	2		
H9572	003	3	1	04	01	H9572_003_3	7	16c6	001	2	1	2	1	50	50	2		
H9572	003	3	1	04	01	H9572_003_3	7	16c7	001	2	1	2	1	50	50	2		
H9572	003	3	1	04	01	H9572_003_3	7	17b1	001	2	1	2	1	50	50	2		
H9572	003	3	1	04	01	H9572_003_3	7	17b4	001	2	1	2	1	50	50	2		
H9572	003	4	1	04	01	H9572_003_4	7	16c1	001	2	1	2	1	50	50	2		
H9572	003	4	1	04	01	H9572_003_4	7	16c10	001	2	1	2	1	50	50	2		
H9572	003	4	1	04	01	H9572_003_4	7	16c3	001	2	1	2	1	50	50	2		
H9572	003	4	1	04	01	H9572_003_4	7	16c4	001	2	1	2	1	50	50	2		
H9572	003	4	1	04	01	H9572_003_4	7	16c6	001	2	1	2	1	50	50	2		
H9572	003	4	1	04	01	H9572_003_4	7	16c7	001	2	1	2	1	50	50	2		
H9572	003	4	1	04	01	H9572_003_4	7	17b1	001	2	1	2	1	50	50	2		
H9572	003	4	1	04	01	H9572_003_4	7	17b4	001	2	1	2	1	50	50	2		
H9572	003	6	1	04	01	H9572_003_6	7	16c1	001	2	1	2	1	50	50	2		
H9572	003	6	1	04	01	H9572_003_6	7	16c10	001	2	1	2	1	50	50	2		
H9572	003	6	1	04	01	H9572_003_6	7	16c3	001	2	1	2	1	50	50	2		
H9572	003	6	1	04	01	H9572_003_6	7	16c4	001	2	1	2	1	50	50	2		
H9572	003	6	1	04	01	H9572_003_6	7	16c6	001	2	1	2	1	50	50	2		
H9572	003	6	1	04	01	H9572_003_6	7	16c7	001	2	1	2	1	50	50	2		
H9572	003	6	1	04	01	H9572_003_6	7	17b1	001	2	1	2	1	50	50	2		
H9572	003	6	1	04	01	H9572_003_6	7	17b4	001	2	1	2	1	50	50	2		
H9572	004	1	1	04	01	H9572_004_1	9	16c1	001	2	1	2	1	50	50	2		
H9572	004	1	1	04	01	H9572_004_1	9	16c10	001	2	1	2	1	50	50	2		
H9572	004	1	1	04	01	H9572_004_1	9	16c3	001	2	1	2	1	50	50	2		
H9572	004	1	1	04	01	H9572_004_1	9	16c4	001	2	1	2	1	50	50	2		
H9572	004	1	1	04	01	H9572_004_1	9	16c6	001	2	1	2	1	50	50	2		
H9572	004	1	1	04	01	H9572_004_1	9	16c7	001	2	1	2	1	50	50	2		
H9572	004	1	1	04	01	H9572_004_1	9	17b1	001	2	1	2	1	50	50	2		
H9572	004	1	1	04	01	H9572_004_1	9	17b3	001	2	1	2	1	50	50	2		
H9572	004	1	1	04	01	H9572_004_1	9	17b4	001	2	1	2	1	50	50	2		
H9572	004	2	1	04	01	H9572_004_2	8	16c1	001	2	1	2	1	50	50	2		
H9572	004	2	1	04	01	H9572_004_2	8	16c10	001	2	1	2	1	50	50	2		
H9572	004	2	1	04	01	H9572_004_2	8	16c3	001	2	1	2	1	50	50	2		
H9572	004	2	1	04	01	H9572_004_2	8	16c4	001	2	1	2	1	50	50	2		
H9572	004	2	1	04	01	H9572_004_2	8	16c6	001	2	1	2	1	50	50	2		
H9572	004	2	1	04	01	H9572_004_2	8	16c7	001	2	1	2	1	50	50	2		
H9572	004	2	1	04	01	H9572_004_2	8	17b1	001	2	1	2	1	50	50	2		
