pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_d_opt_use_mand_17b_yn	pbp_d_opt_use_mand_17b1_yn	pbp_d_opt_use_mand_17b2_yn	pbp_d_opt_use_mand_17b3_yn	pbp_d_opt_use_mand_17b4_yn	pbp_d_opt_use_mand_17b5_yn	pbp_b17b_bendesc_yn	pbp_b17b_bendesc_ehc	pbp_b17b_bendesc_amo_cl	pbp_b17b_bendesc_lim_cl	pbp_b17b_bendesc_numv_cl	pbp_b17b_bendesc_per_cl	pbp_b17b_bendesc_per_cl_d	pbp_b17b_bendesc_amo_egs	pbp_b17b_bendesc_lim_egs	pbp_b17b_bendesc_numv_egs	pbp_b17b_bendesc_per_egs	pbp_b17b_bendesc_per_egs_d	pbp_b17b_bendesc_amo_egi	pbp_b17b_bendesc_lim_egl	pbp_b17b_bendesc_numv_egl	pbp_b17b_bendesc_per_egl	pbp_b17b_bendesc_per_egl_d	pbp_b17b_bendesc_amo_egf	pbp_b17b_bendesc_lim_egf	pbp_b17b_bendesc_numv_egf	pbp_b17b_bendesc_per_egf	pbp_b17b_bendesc_per_egf_d	pbp_b17b_bendesc_amo_upg	pbp_b17b_maxplan_yn	pbp_b17b_maxplan_in_oon	pbp_b17b_maxplan_type	pbp_b17b_comb_maxplan_yn	pbp_b17b_comb_maxplan_amt	pbp_b17b_comb_maxplan_per	pbp_b17b_comb_maxplan_per_d	pbp_b17b_indv_maxplan_bendesc	pbp_b17b_indv_maxplan_amt_cl	pbp_b17b_indv_maxplan_per_cl	pbp_b17b_indv_maxplan_per_cl_d	pbp_b17b_indv_maxplan_amt_egs	pbp_b17b_indv_maxplan_per_egs	pbp_b17b_ind_maxplan_per_egs_d	pbp_b17b_indv_maxplan_amt_egl	pbp_b17b_indv_maxplan_per_egl	pbp_b17b_ind_maxplan_per_egl_d	pbp_b17b_indv_maxplan_amt_egf	pbp_b17b_indv_maxplan_per_egf	pbp_b17b_ind_maxplan_per_egf_d	pbp_b17b_indv_maxplan_amt_upg	pbp_b17b_indv_maxplan_per_upg	pbp_b17b_ind_maxplan_per_upg_d	pbp_b17b_coins_yn	pbp_b17b_coins_ehc	pbp_b17b_coins_pct_cl_min	pbp_b17b_coins_pct_cl_max	pbp_b17b_coins_pct_egs_min	pbp_b17b_coins_pct_egs_max	pbp_b17b_coins_pct_egl_min	pbp_b17b_coins_pct_egl_max	pbp_b17b_coins_pct_egf_min	pbp_b17b_coins_pct_egf_max	pbp_b17b_coins_pct_upg_min	pbp_b17b_coins_pct_upg_max	pbp_b17b_ded_nmc_yn	pbp_b17b_ded_nmc_amt	pbp_b17b_copay_yn	pbp_b17b_copay_ehc	pbp_b17b_copay_amt_cl_min	pbp_b17b_copay_amt_cl_max	pbp_b17b_copay_amt_egs_min	pbp_b17b_copay_amt_egs_max	pbp_b17b_copay_amt_egl_min	pbp_b17b_copay_amt_egl_max	pbp_b17b_copay_amt_egf_min	pbp_b17b_copay_amt_egf_max	pbp_b17b_copay_amt_upg_min	pbp_b17b_copay_amt_upg_max	pbp_b17b_auth_yn	pbp_b17b_refer_yn	pbp_d_opt_identifier
H9525	006	0	1	02	01	H9525_006_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H9525	011	0	1	02	01	H9525_011_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H9525	011	0	1	02	01	H9525_011_0	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H9525	013	1	1	02	01	H9525_013_1	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H9525	013	1	1	02	01	H9525_013_1	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H9525	013	2	1	02	01	H9525_013_2	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H9525	013	2	1	02	01	H9525_013_2	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H9525	013	3	1	02	01	H9525_013_3	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H9525	013	3	1	02	01	H9525_013_3	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H9525	013	4	1	02	01	H9525_013_4	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H9525	013	4	1	02	01	H9525_013_4	5	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H9525	013	5	1	02	01	H9525_013_5	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
H9525	013	5	1	02	01	H9525_013_5	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1		2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
H9572	001	1	1	04	01	H9572_001_1	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	001	2	1	04	01	H9572_001_2	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	001	3	1	04	01	H9572_001_3	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	001	4	1	04	01	H9572_001_4	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	001	6	1	04	01	H9572_001_6	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	002	1	1	04	01	H9572_002_1	7							1	01011	3	1									3	2	1	6	Standard lenses for glasses covered every calendar year.	3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	002	2	1	04	01	H9572_002_2	7							1	01011	3	1									3	2	1	6	Standard lenses for glasses covered every calendar year.	3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	002	3	1	04	01	H9572_002_3	7							1	01011	3	1									3	2	1	6	Standard lenses for glasses covered every calendar year.	3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	002	4	1	04	01	H9572_002_4	7							1	01011	3	1									3	2	1	6	Standard lenses for glasses covered every calendar year.	3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	002	6	1	04	01	H9572_002_6	7							1	01011	3	1									3	2	1	6	Standard lenses for glasses covered every calendar year.	3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	003	1	1	04	01	H9572_003_1	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	003	2	1	04	01	H9572_003_2	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	003	3	1	04	01	H9572_003_3	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	003	4	1	04	01	H9572_003_4	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	003	6	1	04	01	H9572_003_6	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	004	1	1	04	01	H9572_004_1	9							1	01011	3	1									3	2	1	6	Standard lenses for glasses covered every calendar year.	3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	004	2	1	04	01	H9572_004_2	8							1	01011	3	1									3	2	1	6	Standard lenses for glasses covered every calendar year.	3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	004	4	1	04	01	H9572_004_4	9							1	01011	3	1									3	2	1	6	Standard lenses for glasses covered every calendar year.	3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	004	6	1	04	01	H9572_004_6	8							1	01011	3	1									3	2	1	6	Standard lenses for glasses covered every calendar year.	3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	007	1	1	04	01	H9572_007_1	8	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	007	2	1	04	01	H9572_007_2	8	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	007	3	1	04	01	H9572_007_3	8	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	007	4	1	04	01	H9572_007_4	8	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	007	6	1	04	01	H9572_007_6	8	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	008	0	1	04	01	H9572_008_0	7							1	01011	3	1									3	2	1	6	Standard lenses for glasses covered every calendar year.	3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	009	0	1	04	01	H9572_009_0	7	2	2			2		1	01001	3	1														3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9572	010	0	1	04	01	H9572_010_0	7							1	01011	3	1									3	2	1	6	Standard lenses for glasses covered every calendar year.	3	2	1	6	The optional eye wear benefit provides a $250 maximum every calendar year for frames or elective contacts.		1	2	2	1	250.00	3																		2												2		2												2	2	001
H9706	008	0	1	01	01	H9706_008_0	6							1	01011	3	1									3	2	1	3		3	2	1	3			1		2	1	150.00	3																		2												2		1	001011	0.00	0.00			0.00	0.00	0.00	0.00			2	2	001
R5941	013	0	1	31	11	R5941_013_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
R5941	013	0	1	31	11	R5941_013_0	6	2	2	2	2	2		1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
R5941	014	0	1	31	11	R5941_014_0	6							1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
R5941	014	0	1	31	11	R5941_014_0	6							1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
R5941	016	0	1	31	11	R5941_016_0	6							1	01111	3	1				3	1				3	1				3	1					1	2	2	1	150.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	001
R5941	016	0	1	31	11	R5941_016_0	6							1	01111	3	1				3	1				3	1				3	1					1	2	2	1	200.00	3																		2												2		1	001111	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			2	2	002
