pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_vbid_group_id	pbp_b13i_bendesc	pbp_b13i_fd_bendesc_yn	pbp_b13i_fd_bendesc_amo	pbp_b13i_fd_maxplan_yn	pbp_b13i_fd_maxplan_amt	pbp_b13i_fd_maxplan_per	pbp_b13i_fd_maxplan_per_d	pbp_b13i_fd_maxenr_yn	pbp_b13i_fd_maxenr_amt	pbp_b13i_fd_maxenr_per	pbp_b13i_fd_maxenr_per_d	pbp_b13i_fd_coins_yn	pbp_b13i_fd_coins_pct_min	pbp_b13i_fd_coins_pct_max	pbp_b13i_fd_ded_yn	pbp_b13i_fd_ded_amt	pbp_b13i_fd_copay_yn	pbp_b13i_fd_copay_amt_min	pbp_b13i_fd_copay_amt_max	pbp_b13i_fd_auth_yn	pbp_b13i_fd_refer_yn	pbp_b13i_ml_bendesc_service	pbp_b13i_ml_bendesc_amo	pbp_b13i_ml_unlimited_yn	pbp_b13i_ml_maxplan_yn	pbp_b13i_ml_maxplan_amt	pbp_b13i_ml_maxplan_per	pbp_b13i_ml_maxplan_per_d	pbp_b13i_ml_maxenr_yn	pbp_b13i_ml_maxenr_amt	pbp_b13i_ml_maxenr_per	pbp_b13i_ml_maxenr_per_d	pbp_b13i_ml_coins_yn	pbp_b13i_ml_coins_pct_min	pbp_b13i_ml_coins_pct_max	pbp_b13i_ml_ded_yn	pbp_b13i_ml_ded_amt	pbp_b13i_ml_copay_yn	pbp_b13i_ml_copay_amt_min	pbp_b13i_ml_copay_amt_max	pbp_b13i_ml_auth_yn	pbp_b13i_ml_refer_yn	pbp_b13i_ps_bendesc_yn	pbp_b13i_ps_bendesc_amo	pbp_b13i_ps_maxplan_yn	pbp_b13i_ps_maxplan_amt	pbp_b13i_ps_maxplan_per	pbp_b13i_ps_maxplan_per_d	pbp_b13i_ps_maxenr_yn	pbp_b13i_ps_maxenr_amt	pbp_b13i_ps_maxenr_per	pbp_b13i_ps_maxenr_per_d	pbp_b13i_ps_coins_yn	pbp_b13i_ps_coins_pct_min	pbp_b13i_ps_coins_pct_max	pbp_b13i_ps_ded_yn	pbp_b13i_ps_ded_amt	pbp_b13i_ps_copay_yn	pbp_b13i_ps_copay_amt_min	pbp_b13i_ps_copay_amt_max	pbp_b13i_ps_auth_yn	pbp_b13i_ps_refer_yn	pbp_b13i_t_bendesc_yn	pbp_b13i_t_bendesc_trn	pbp_b13i_t_bendesc_amo_pal	pbp_b13i_t_bendesc_lim_pal	pbp_b13i_t_bendesc_amt_pal	pbp_b13i_t_bendesc_per_pal	pbp_b13i_t_bendesc_per_pal_d	pbp_b13i_t_bendesc_tt_pal	pbp_b13i_t_bendesc_tt_pal_d	pbp_b13i_t_bendesc_amt_pal_day	pbp_b13i_t_bendesc_mt_pal	pbp_b13i_t_bendesc_mt_pal_d	pbp_b13i_t_bendesc_amo_al	pbp_b13i_t_bendesc_lim_al	pbp_b13i_t_bendesc_amt_al	pbp_b13i_t_bendesc_per_al	pbp_b13i_t_bendesc_per_al_d	pbp_b13i_t_bendesc_tt_al	pbp_b13i_t_bendesc_tt_al_d	pbp_b13i_t_bendesc_amt_al_days	pbp_b13i_t_bendesc_mt_al	pbp_b13i_t_bendesc_mt_al_d	pbp_b13i_t_maxplan_yn	pbp_b13i_t_maxplan_amt	pbp_b13i_t_maxplan_per	pbp_b13i_t_maxplan_per_d	pbp_b13i_t_maxenr_yn	pbp_b13i_t_maxenr_amt	pbp_b13i_t_maxenr_per	pbp_b13i_t_maxenr_per_d	pbp_b13i_t_coins_yn	pbp_b13i_t_coins_pct_min	pbp_b13i_t_coins_pct_max	pbp_b13i_t_ded_yn	pbp_b13i_t_ded_amt	pbp_b13i_t_copay_yn	pbp_b13i_t_copay_amt_min	pbp_b13i_t_copay_amt_max	pbp_b13i_t_auth_yn	pbp_b13i_t_refer_yn	pbp_b13i_air_bendesc_yn	pbp_b13i_air_bendesc_amo	pbp_b13i_air_maxplan_yn	pbp_b13i_air_maxplan_amt	pbp_b13i_air_maxplan_per	pbp_b13i_air_maxplan_per_d	pbp_b13i_air_maxenr_yn	pbp_b13i_air_maxenr_amt	pbp_b13i_air_maxenr_per	pbp_b13i_air_maxenr_per_d	pbp_b13i_air_coins_yn	pbp_b13i_air_coins_pct_min	pbp_b13i_air_coins_pct_max	pbp_b13i_air_ded_yn	pbp_b13i_air_ded_amt	pbp_b13i_air_copay_yn	pbp_b13i_air_copay_amt_min	pbp_b13i_air_copay_amt_max	pbp_b13i_air_auth_yn	pbp_b13i_air_refer_yn	pbp_b13i_socn_bendesc_yn	pbp_b13i_socn_bendesc_amo	pbp_b13i_socn_maxplan_yn	pbp_b13i_socn_maxplan_amt	pbp_b13i_socn_maxplan_per	pbp_b13i_socn_maxplan_per_d	pbp_b13i_socn_maxenr_yn	pbp_b13i_socn_maxenr_amt	pbp_b13i_socn_maxenr_per	pbp_b13i_socn_maxenr_per_d	pbp_b13i_socn_coins_yn	pbp_b13i_socn_coins_pct_min	pbp_b13i_socn_coins_pct_max	pbp_b13i_socn_ded_yn	pbp_b13i_socn_ded_amt	pbp_b13i_socn_copay_yn	pbp_b13i_socn_copay_amt_min	pbp_b13i_socn_copay_amt_max	pbp_b13i_socn_auth_yn	pbp_b13i_socn_refer_yn	pbp_b13i_cmptx_bendesc_yn	pbp_b13i_cmptx_bendesc_amo	pbp_b13i_cmptx_maxplan_yn	pbp_b13i_cmptx_maxplan_amt	pbp_b13i_cmptx_maxplan_per	pbp_b13i_cmptx_maxplan_per_d	pbp_b13i_cmptx_maxenr_yn	pbp_b13i_cmptx_maxenr_amt	pbp_b13i_cmptx_maxenr_per	pbp_b13i_cmptx_maxenr_per_d	pbp_b13i_cmptx_coins_yn	pbp_b13i_cmptx_coins_pct_min	pbp_b13i_cmptx_coins_pct_max	pbp_b13i_cmptx_ded_yn	pbp_b13i_cmptx_ded_amt	pbp_b13i_cmptx_copay_yn	pbp_b13i_cmptx_copay_amt_min	pbp_b13i_cmptx_copay_amt_max	pbp_b13i_cmptx_auth_yn	pbp_b13i_cmptx_refer_yn	pbp_b13i_selfd_bendesc_yn	pbp_b13i_selfd_bendesc_amo	pbp_b13i_selfd_maxplan_yn	pbp_b13i_selfd_maxplan_amt	pbp_b13i_selfd_maxplan_per	pbp_b13i_selfd_maxplan_per_d	pbp_b13i_selfd_maxenr_yn	pbp_b13i_selfd_maxenr_amt	pbp_b13i_selfd_maxenr_per	pbp_b13i_selfd_maxenr_per_d	pbp_b13i_selfd_coins_yn	pbp_b13i_selfd_coins_pct_min	pbp_b13i_selfd_coins_pct_max	pbp_b13i_selfd_ded_yn	pbp_b13i_selfd_ded_amt	pbp_b13i_selfd_copay_yn	pbp_b13i_selfd_copay_amt_min	pbp_b13i_selfd_copay_amt_max	pbp_b13i_selfd_auth_yn	pbp_b13i_selfd_refer_yn	pbp_b13i_home_bendesc_yn	pbp_b13i_home_bendesc_amo	pbp_b13i_home_maxplan_yn	pbp_b13i_home_maxplan_amt	pbp_b13i_home_maxplan_per	pbp_b13i_home_maxplan_per_d	pbp_b13i_home_maxenr_yn	pbp_b13i_home_maxenr_amt	pbp_b13i_home_maxenr_per	pbp_b13i_home_maxenr_per_d	pbp_b13i_home_coins_yn	pbp_b13i_home_coins_pct_min	pbp_b13i_home_coins_pct_max	pbp_b13i_home_ded_yn	pbp_b13i_home_ded_amt	pbp_b13i_home_copay_yn	pbp_b13i_home_copay_amt_min	pbp_b13i_home_copay_amt_max	pbp_b13i_home_auth_yn	pbp_b13i_home_refer_yn	pbp_b13i_suppt_bendesc_yn	pbp_b13i_suppt_bendesc_amo	pbp_b13i_suppt_maxplan_yn	pbp_b13i_suppt_maxplan_amt	pbp_b13i_suppt_maxplan_per	pbp_b13i_suppt_maxplan_per_d	pbp_b13i_suppt_maxenr_yn	pbp_b13i_suppt_maxenr_amt	pbp_b13i_suppt_maxenr_per	pbp_b13i_suppt_maxenr_per_d	pbp_b13i_suppt_coins_yn	pbp_b13i_suppt_coins_pct_min	pbp_b13i_suppt_coins_pct_max	pbp_b13i_suppt_ded_yn	pbp_b13i_suppt_ded_amt	pbp_b13i_suppt_copay_yn	pbp_b13i_suppt_copay_amt_min	pbp_b13i_suppt_copay_amt_max	pbp_b13i_suppt_housing_yn	pbp_b13i_suppt_utility_yn	pbp_b13i_suppt_auth_yn	pbp_b13i_suppt_refer_yn
H7617	081	0	1	04	01	H7617_081_0	4	1	1101111000	1	2	2				2				2			2		2			2	2																						1	2	2				2				2			2		2			2	2	1	2											2	1				1			011111		2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2																																																													1	2	2				2				2			2		2			1	1	2	2
H7617	082	0	1	04	01	H7617_082_0	5	1	1101111000	1	2	2				2				2			2		2			2	2																						1	2	2				2				2			2		2			2	2	1	2											2	1				1			011111		2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2																																																													1	2	2				2				2			2		2			1	1	2	2
H7617	083	0	1	04	01	H7617_083_0	5	1	1101111000	1	2	2				2				2			2		2			2	2																						1	2	2				2				2			2		2			2	2	1	2											2	1				1			011111		2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2																																																													1	2	2				2				2			2		2			1	1	2	2
H7617	084	0	1	04	01	H7617_084_0	5	1	1101111000	1	2	2				2				2			2		2			2	2																						1	2	2				2				2			2		2			2	2	1	2											2	1				1			011111		2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2																																																													1	2	2				2				2			2		2			1	1	2	2
H7617	087	0	1	04	01	H7617_087_0	4	1	1101111000	1	2	2				2				2			2		2			2	2																						1	2	2				2				2			2		2			2	2	1	2											2	1				1			011111		2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2																																																													1	2	2				2				2			2		2			1	1	2	2
H7617	088	0	1	04	01	H7617_088_0	5	1	1101111000	1	2	2				2				2			2		2			2	2																						1	2	2				2				2			2		2			2	2	1	2											2	1				1			011111		2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2																																																													1	2	2				2				2			2		2			1	1	2	2
H7617	089	0	1	04	01	H7617_089_0	5	1	1101111000	1	2	2				2				2			2		2			2	2																						1	2	2				2				2			2		2			2	2	1	2											2	1				1			011111		2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2																																																													1	2	2				2				2			2		2			1	1	2	2
H7617	095	0	1	04	01	H7617_095_0	3	1	1111111010	1	2	2				2				2			2		2			1	2	1	2	1	2				2				2			2		2			1	2	1	2	2				2				2			2		2			1	2	1	1	2	1				1			011111												2				2				2			2		2			1	2	1	2	2				2				2			2		2			1	2	1	2	2				2				2			2		2			1	2																					1	2	2				2				2			2		2			1	2																					1	2	2				2				2			2		2			1	1	1	2
H7617	113	0	1	04	01	H7617_113_0	4	1	1101111000	1	2	2				2				2			2		2			2	2																						1	2	2				2				2			2		2			2	2	1	2											2	1				1			011111		2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2	1	2	2				2				2			2		2			2	2																																																													1	2	2				2				2			2		2			1	1	2	2
H7635	001	0	1	01	01	H7635_001_0	12	1	0100000000	1	2	1	125.00	7		2				2			2		2			2	2																																																																																																																																																																																																											
H7670	001	0	1	01	01	H7670_001_0	7	1	0100000000	1	2	1	0.00	5		2				2			2		2			2	2																																																																																																																																																																																																											
H7670	002	0	1	01	01	H7670_002_0	7	1	0100000000	1	2	1	0.00	5		2				2			2		2			2	2																																																																																																																																																																																																											
H7678	006	1	1	01	01	H7678_006_1	8	1	0100000000	1	2	1	65.00	7		2				2			2		2			1	2																																																																																																																																																																																																											
H7678	006	2	1	01	01	H7678_006_2	8	1	0100000000	1	2	1	35.00	7		2				2			2		2			1	2																																																																																																																																																																																																											
H7680	002	0	1	01	01	H7680_002_0	7	1	0100000000	1	2	1	0.00	5		2				2			2		2			2	2																																																																																																																																																																																																											
H7680	007	0	1	01	01	H7680_007_0	5	1	1100100000	1	2	1	0.00	5		2				2			2		2			2	2																																										1	1	2	2	20	3		1			011111												2				2				2			2		2			1	2																																																																																																					1	2	1	0.00	5		2				2			2		2			2	1	2	2
H7680	009	0	1	01	01	H7680_009_0	6	1	1100000000	1	2	1	0.00	5		2				2			2		2			2	1																																																																																																																																																																																						1	2	1	0.00	5		2				2			2		2			2	1	2	2
H7680	015	0	1	01	01	H7680_015_0	6	1	0100000000	1	2	1	0.00	5		2				2			2		2			2	2																																																																																																																																																																																																											
H7680	016	0	1	01	01	H7680_016_0	5	1	0100000000	1	2	1	0.00	5		2				2			2		2			2	2																																																																																																																																																																																																											
H7680	017	0	1	01	01	H7680_017_0	5	1	1100000000	1	2	1	0.00	5		2				2			2		2			2	2																																																																																																																																																																																						1	2	1	0.00	5		2				2			2		2			2	1	2	2
H7680	018	0	1	01	01	H7680_018_0	6	1	1100000000	1	2	1	0.00	5		2				2			2		2			2	2																																																																																																																																																																																						1	2	1	0.00	5		2				2			2		2			2	1	2	2
H7680	020	0	1	01	01	H7680_020_0	5	1	0100000000	1	2	1	0.00	5		2				2			2		2			2	2																																																																																																																																																																																																											
H7710	001	0	1	01	01	H7710_001_0	5	1	1100100000	1	2	2				2				2			2		2			2	2																																										1	2											2	1				5	Members can purchase gasoline for a vehicle by using their flex card to pay at the pump.		100000	Personal Vehicle	2				2				2			2		2			2	2																																																																																																					1	2	2				2				2			2		2			2	1	2	2
H7710	002	0	1	01	01	H7710_002_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			2	1	2	2
H7766	004	0	1	04	01	H7766_004_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7766	012	0	1	04	01	H7766_012_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7766	013	0	1	04	01	H7766_013_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7766	014	0	1	04	01	H7766_014_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7766	015	0	1	04	01	H7766_015_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7917	044	0	1	04	01	H7917_044_0	5	1	0100000000	1	2	1	0.00	7		2				2			2		2			2	2																																																																																																																																																																																																											
H7917	045	0	1	04	01	H7917_045_0	5	1	0100000000	1	2	1	0.00	7		2				2			2		2			2	2																																																																																																																																																																																																											
H7917	046	0	1	04	01	H7917_046_0	5	1	0100000000	1	2	1	0.00	7		2				2			2		2			2	2																																																																																																																																																																																																											
H7993	003	0	1	01	01	H7993_003_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	004	0	1	01	01	H7993_004_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	007	0	1	01	01	H7993_007_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	010	0	1	01	01	H7993_010_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	012	0	1	01	01	H7993_012_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	014	0	1	01	01	H7993_014_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	015	0	1	01	01	H7993_015_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	017	0	1	01	01	H7993_017_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	019	0	1	01	01	H7993_019_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	023	0	1	01	01	H7993_023_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	024	0	1	01	01	H7993_024_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	027	0	1	01	01	H7993_027_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	028	0	1	01	01	H7993_028_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	029	0	1	01	01	H7993_029_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	030	0	1	01	01	H7993_030_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	031	0	1	01	01	H7993_031_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	033	0	1	01	01	H7993_033_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	036	0	1	01	01	H7993_036_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	037	0	1	01	01	H7993_037_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	038	0	1	01	01	H7993_038_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	040	0	1	01	01	H7993_040_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	041	0	1	01	01	H7993_041_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H7993	046	0	1	01	01	H7993_046_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H8051	001	0	1	01	01	H8051_001_0	10	1	1100100000	1	2	1	20.00	7		2				2			2		2			2	2																																										1	1	2	2	24	3		1			011010												2				2				2			2		2			1	2																																																																																																					1	2	1	20.00	7		2				2			2		2			1	1	2	2
H8067	003	0	1	01	01	H8067_003_0	5	1	0100000000	1	2	1	60.00	5		2				2			2		2			2	2																																																																																																																																																																																																											
H8067	004	0	1	01	01	H8067_004_0	4	1	0100000000	1	2	1	100.00	5		2				2			2		2			2	2																																																																																																																																																																																																											
H8093	002	0	1	01	01	H8093_002_0	4	1	1100000000	1	2	1	110.00	7		2				2			2		1	0.00	0.00	2	2																																																																																																																																																																																						1	2	1	110.00	7		2				2			2		1	0.00	0.00	2	1	2	2
H8173	014	0	1	01	01	H8173_014_0	6	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
H8173	016	0	1	01	01	H8173_016_0	5	1	1100000000	1	2	2				2				2			2		2			2	2																																																																																																																																																																																						1	2	2				2				2			2		2			1	1	2	2
