pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_vbid_group_id	pbp_b10b_bendesc_yn	pbp_b10b_bendesc_trn	pbp_b10b_bendesc_amo_pal	pbp_b10b_bendesc_lim_pal	pbp_b10b_bendesc_amt_pal	pbp_b10b_bendesc_per_pal	pbp_b10b_bendesc_per_pal_d	pbp_b10b_bendesc_tt_pal	pbp_b10b_bendesc_tt_pal_d	pbp_b10b_bendesc_amt_pal_days	pbp_b10b_bendesc_mt_pal	pbp_b10b_bendesc_mt_pal_d	pbp_b10b_bendesc_amo_al	pbp_b10b_bendesc_lim_al	pbp_b10b_bendesc_amt_al	pbp_b10b_bendesc_per_al	pbp_b10b_bendesc_per_al_d	pbp_b10b_bendesc_tt_al	pbp_b10b_bendesc_tt_al_d	pbp_b10b_bendesc_amt_al_days	pbp_b10b_bendesc_mt_al	pbp_b10b_bendesc_mt_al_d	pbp_b10b_maxplan_yn	pbp_b10b_maxplan_amt	pbp_b10b_maxplan_per	pbp_b10b_maxplan_per_d	pbp_b10b_maxenr_yn	pbp_b10b_maxenr_amt	pbp_b10b_maxenr_per	pbp_b10b_maxenr_per_d	pbp_b10b_coins_yn	pbp_b10b_coins_pct_min	pbp_b10b_coins_pct_max	pbp_b10b_ded_yn	pbp_b10b_ded_amt	pbp_b10b_copay_yn	pbp_b10b_copay_amt_min	pbp_b10b_copay_amt_max	pbp_b10b_auth_yn	pbp_b10b_refer_yn
H7617	083	0	1	04	01	H7617_083_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	084	0	1	04	01	H7617_084_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	087	0	1	04	01	H7617_087_0	4	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	088	0	1	04	01	H7617_088_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	089	0	1	04	01	H7617_089_0	5	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H7617	095	0	1	04	01	H7617_095_0	3	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H8145	052	0	1	09	04	H8145_052_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H8332	801	0	1	01	01	H8332_801_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H8332	801	0	1	01	01	H8332_801_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H8597	001	0	1	01	01	H8597_001_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H8597	002	0	1	01	01	H8597_002_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H8597	003	0	1	01	01	H8597_003_0	3	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H8649	010	0	1	01	01	H8649_010_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H8649	801	0	1	01	01	H8649_801_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H8649	801	0	1	01	01	H8649_801_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H8649	803	0	1	01	01	H8649_803_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H8649	803	0	1	01	01	H8649_803_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H8889	001	0	1	04	01	H8889_001_0	5	1	1	1	2	2	48	3		1			010010												2				2				2			2		2			2	2
H8889	002	0	1	04	01	H8889_002_0	5	1	1	1	2	2	48	3		1			010010												2				2				2			2		2			2	2
H8889	003	0	1	04	01	H8889_003_0	5	1	1	1	2	2	48	3		1			010010												2				2				2			2		2			2	2
H8889	004	0	1	04	01	H8889_004_0	5	1	1	1	2	2	48	3		1			010010												2				2				2			2		2			2	2
H8889	005	0	1	04	01	H8889_005_0	5	1	1	1	2	2	48	3		1			010010												2				2				2			2		2			2	2
H8889	008	0	1	04	01	H8889_008_0	5	1	1	1	2	2	48	3		1			010010												2				2				2			2		2			2	2
H8908	001	0	1	02	01	H8908_001_0	2	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H8908	004	0	1	02	01	H8908_004_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H8908	007	0	1	01	01	H8908_007_0	3	1	1	1	2	1				1			011111												2				2				2			2		2			1	2
H8908	007	0	1	01	01	H8908_007_0	3	2	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
H9314	001	0	1	01	01	H9314_001_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H9431	801	0	1	04	01	H9431_801_0	1	2	1	1	2	1				1			011010												2				2				2			2		2			2	2
H9431	801	0	1	04	01	H9431_801_0	1	1	1	1	2	1				1			011010												2				2				2			2		2			2	2
H9771	001	0	1	01	01	H9771_001_0	2	1	1	2											2	1				2			011111		2				2				2			2		1	0.00	0.00	2	2
H9942	001	0	1	04	01	H9942_001_0	6	1	1	1	2	2	16	3		1			000011												2				2				2			2		2			2	2
H9942	002	0	1	04	01	H9942_002_0	6	1	1	1	2	2	16	3		1			000011												2				2				2			2		2			2	2
R0110	001	0	1	31	11	R0110_001_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
R0110	007	0	1	31	11	R0110_007_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
R0110	011	0	1	31	11	R0110_011_0	3	1	1	1	2	1				1			101010	Car, Wheelchair Access Vehicle											2				2				2			2		2			2	2
